,ids,mols,X,y
10448,,COC(=O)C1CCC(=S)N1C(=O)c1ccccc1,,4.0
10449,,CC(=O)c1c(-c2ccccc2)n(C2OC(CO)C(O)C(O)C2O)c(=S)c(C#N)c1-c1ccc(Cl)cc1,,4.0
10450,,COc1cc(/C=C2\N=C(c3ccccc3)N(c3nc4c(OC)ccc(OC)c4s3)C2=O)ccc1O,,4.16
10451,,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,,4.41
10452,,O=C(Nc1ccccc1)OCc1nc2c([nH]1)C(=O)C=CC2=O,,4.78
10453,,COc1ccc(-c2c(/C=C/C(=O)c3cc(OC)c(OC)c(OC)c3)n3ccccc3n2)cc1OC,,5.41
10454,,COc1cc(/C=N/CC(=O)CSC(c2ccccc2)c2ccccc2)ccc1O,,4.97
10455,,Cn1cc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)c(=O)c2ccc(F)cc21,,4.0
10456,,C=Cc1cc(OC)c2c(c1)c(=O)oc1c2cc(OC)c2c(O)ccc(C3OC(C(C)O)C(O)C3O)c21,,8.915
10457,,Nc1nc(SCC(=O)c2ccccc2)nc2nc3c(CCCC3)c(-c3ccccc3)c12,,4.35
10458,,Clc1cc(Cl)c(Cl)c(-c2nc(-c3cccnc3)cs2)c1,,4.61
10459,,CN(C)CCCOc1cc(NC2=C(Cl)C(=O)C(Nc3cc(OCCCN(C)C)ccc3)=C(Cl)C2=O)ccc1,,5.725
10460,,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1,,4.69
10461,,Brc1ccc(C2SCc3nc4ccccc4n32)cc1,,4.72
10462,,COC(OC)[C@@H]1OC[C@H](n2cnc3c(N)ncnc32)[C@H]1O,,4.0
10463,,CCC1(O)CC(O)c2c(O)c3c(C(=O)c4cccc(O)c4C3=O)c(O)c2C1C(=O)OC,,5.44
10464,,CC[N+]1(C)CCC(O)(/C=C/c2ccc(Cl)cc2)C(C(=O)/C=C/c2ccc(Cl)cc2)C1,,4.855
10465,,CCN(CC)CCCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23,,5.676666666666667
10466,,CSC(=S)OC1CC(n2cnc3c(NC(=O)c4ccccc4)ncnc32)OC1CO[Si](C)(C)C(C)(C)C,,4.905
10467,,CC(C)C(C)/C=C\C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,,4.0
10468,,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12,,6.3500000000000005
10469,,Cc1cccc(NC(=S)N/N=C(/c2ccccc2)c2ccccn2)c1,,6.659999999999999
10470,,CN(C)C(=O)OC1=CC2CCC(C1)N2C,,4.15
10471,,COC(=O)C1=C(C(=O)OC)C23C=CC=CC24C(C(=O)OC)=C(C(=O)OC)C4C1C3,,4.0
10472,,CC1=NN(c2ccc(S(=O)(=O)O)cc2)C2(C1)SCC(=O)N2c1nc2ccccc2s1,,4.0
10473,,Cc1ccc(C(=O)Nc2nc(=O)n(C3CC(O)C(CO)O3)cn2)cc1,,4.0
10474,,Cc1ccc(-c2c3c(C)nn(-c4ccccc4)c3nc3nc(-c4ccncc4)nc(N)c23)cc1,,5.58
10475,,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,,5.24
10476,,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,,5.725
10477,,Oc1ccc(Cl)cc1-c1cc(-c2ccccc2)nc(/N=C/c2ccccc2)n1,,4.970000000000001
10478,,Cc1cc(O)nc(NNC(C#N)c2c(O)ccc3ccccc23)n1,,5.54
10479,,CCc1c(C#N)c(=S)[nH]c2c1CCC2,,4.0
10480,,COc1cc([C@@H]2c3cc4c(OCO4)c(O)c3C[C@H]3COC(=O)[C@@H]32)cc(OC)c1OC,,8.072999999999999
10481,,Cc1ccc(S(=O)(=O)/N=c2\ssc(Nc3ccccc3)c2Cl)cc1,,4.83
10482,,C=C1CC2(OC1=O)c1ccccc1CCc1ccccc12,,5.086666666666667
10483,,CC[C@@]1(O)C(=O)N(CCN(C)C)Cc2c1cc1-c3nc4ccccc4cc3Cn1c2=O,,4.585
10484,,CN1CCC(C(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1,,4.6
10485,,COc1cc(C2c3cc4c(cc3OC(N3CCCCC3)C2C)OCO4)cc(OC)c1O,,4.970000000000001
10486,,COc1cc(/C=N/NC(=N)NO)c(Cl)cc1O,,4.42
10487,,CCCn1c(N)c(C(=O)CNc2ccc(I)cc2)c(=O)[nH]c1=O,,5.68
10488,,CC(=O)Nc1ccc(C2SCc3nc4ccccc4n32)cc1,,4.0
10489,,CCOc1ccc(NCC2CC/C(=C\c3ccc(Cl)cc3)C2=O)cc1,,4.0
10490,,COc1cc(/C=C/c2nn(C(=O)c3ccc(Cl)cc3)c(/C=C/c3ccc(O)c(OC)c3)c2)ccc1O,,5.48
10491,,O=c1c2c(cc[nH]2)nc2SCCn21,,4.0
10492,,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)[C@@H](SCC(O)CO)CC(=O)O1,,4.46
10493,,CCC(C)[C@H](NC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)N[C@@H](Cc1cn(C)cn1)C(=O)OC,,5.875
10494,,COc1cc(/C=c2/c3ccccc3n3c2cc(-c2ccccc2)[n+]3C)cc(OC)c1OC,,5.380000000000001
10495,,c1ccc(N2CCN(CN3CCN(c4ccccc4)C3)C2)cc1,,4.0
10496,,CC(C(=O)NCCNC(=O)CCC(=O)N(C)O)C(=O)NCCNC(=O)CCC(=O)N(C)O,,4.0
10497,,Cc1c2c(cc[n+]1Cc1ccccc1)c1ccc(OCc3ccccc3)cc1n2Cc1ccccc1,,6.275
10498,,COc1cc(/C=C/c2nn(C(=O)Nc3ccc(C)cc3C)c(/C=C/c3ccc(O)c(OC)c3)c2)ccc1O,,6.365
10499,,C=C1C(=O)[C@]23CC[C@@H]4[C@@](C)(C(=O)OC)CCC[C@]4(C)[C@@H]2CC[C@@]1(O)C3,,5.495
10500,,O=C(CCCCCCC(=O)Nc1ccccc1)NO,,5.765000000000001
10501,,CN(CCNC(=S)c1cn(C)c2c1ccc1ccccc12)CCNC(=S)c1cn(C)c2c1ccc1ccccc12,,4.19
10502,,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,,5.69
10503,,CC1(O)CC2C(CC1SCc1ccccc1)C2(C)C,,4.76
10504,,CN(C)/C=N\c1nncc2c1nn[nH]2,,4.0
10505,,CS(=O)(=O)c1nc(Cl)c(Cl)c(C#N)c1Cl,,4.727142857142857
10506,,O=C(O)CNC(=O)CO/N=C1C(=C2/C(=O)Nc3ccccc23)/Nc2ccccc/12,,4.06
10507,,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc23)[nH]1,,4.1850000000000005
10508,,O=C1Nc2ccc(Br)cc2C12CC(c1ccccc1)=NN2,,5.34
10509,,N#CC(C(=O)Nc1ccccc1)C1=C(Cl)C(=O)c2ccccc2C1=O,,4.71
10510,,c1cc(CNC2C3CCC(C3)C2c2c[nH]c3ccccc23)cc(CNC2C3CCC(C3)C2c2c[nH]c3ccccc23)c1,,6.109999999999999
10511,,CN(C)CCNC(=O)c1cccn2c(=O)c3cc4ccccc4cc3nc12,,7.220000000000001
10512,,CCOC(=O)C(CS)NC(=O)CCCCCCCC(=O)O,,4.0
10513,,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CCC2OC(=O)c1cccc2c1[nH]c1ccccc1c2=O,,4.85
10514,,N#Cc1c(N)n(-c2ccc(F)cc2)c(SSc2c(C#N)c(C#N)c(N)n2-c2ccc(F)cc2)c1C#N,,4.725
10515,,Nc1ccccc1C#C/C=C\C#Cc1ccccc1C#CCO,,4.95
10516,,COc1c(OC(C)=O)cc2NC(=O)/C(C)=C/C=C\C(OC)C(OC(N)=O)/C(C)=C/C(C)C(O)C(OC)CC(C)Cc1c2OC(C)=O,,4.145
10517,,COC(=O)C(CCC1C=CN(S(=O)(=O)c2ccc(C)cc2)C1)/N=C/c1ccccc1,,4.37
10518,,Cc1ccc2nc(Cl)c(/C=N/N3C(=O)/C(=C/c4ccccc4S)N=C3c3ccccc3)cc2c1,,4.48
10519,,Cn1c(-c2ccc[se]2)ccc1-c1ccc(C=O)[se]1,,4.635
10520,,CC1=[N+]2[N-]C(N3CC4CCC(CC4)C3)=[SH][Cu+]2[n+]2cnccc21,,6.93
10521,,COc1ccc2c(c1)C(=O)c1c-2n(CCCN)c(=O)c2cc([N+](=O)[O-])ccc12,,8.0
10522,,C#Cc1cccc(N2C(=O)C3C4C=CC(C3C2=O)C2C(=O)N(c3cccc(C#C)c3)C(=O)C42)c1,,3.866
10523,,COc1ccc(/C=C/C(=O)Oc2ccccc2OC)cc1,,4.425000000000001
10524,,COC(=O)C1Cc2c([nH]c3ccccc23)-c2c(CC(NC(C)=O)C(=O)NCC(=O)N1)c1ccccc1[nH]2,,4.0
10525,,CCN(CC)CCNc1ccc([N+](=O)[O-])c2c1c(=N)c1cc(OC)ccc1[nH]2,,5.895
10526,,C[C@@H](Oc1c(C(N)=O)sc(-n2cnc3ccc(OCC4CCN(C)CC4)cc32)c1)c1ccccc1Cl,,7.035
10527,,CNS(=O)(=O)c1ccc2NC(=O)/C(=C3\Nc4ccccc4C3=O)c2c1,,4.0
10528,,CO/C(=N\N=C\c1cccc(C(F)(F)F)c1)c1ccncc1,,4.949999999999999
10529,,Cc1c2CCN=Cc2c(C)c2c1oc1c2CCCC1,,4.77
10530,,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CC[C@H](O)CCCCCCCC3=C[C@H](C)OC3=O)O2)O1,,5.87
10531,,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],,5.574999999999999
10532,,CN1C=c2c3c(ccc2=C2C=CC4C=C5OCOC5=CC4=C21)OCO3,,5.2
10533,,Cc1ccc(S(=O)(=O)NC(=O)NS(=O)(=O)O)cc1,,4.0
10534,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,7.035
10535,,O=C1CC2CCN(C(=O)c3ccccc3)CC2CCN1,,4.0
10536,,N#Cc1nc2c(nc1C#N)n(CCCN1CCOCC1)c(N)c2S(=O)(=O)c1ccc(Cl)cc1,,4.71
10537,,COC(=O)C1=C(C)/C(=C/c2c(OC)cc(-c3ccc[nH]3)[nH]2)N=C1C,,6.415
10538,,N#C/C(=C\c1ccccc1Br)C(=O)c1ccccc1,,4.390000000000001
10539,,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccccc4c(=O)c1c23,,7.665
10540,,O=C(Nc1cccc(O)c1)c1ccc(NC2=C(Cl)C(=O)N(Cc3ccc(Cl)cc3Cl)C2=O)cc1,,4.805
10541,,Cc1cc(C)cc(Nc2nnc3Sc4cc(Cl)c(C)cc4S(=O)(=O)n23)c1,,5.3
10542,,COc1cc(C)cc2c1C(=O)C(Br)=CC2=O,,4.67
10543,,CN(C)c1cc2nc3cc(N(C)C)ccc3cc2cc1,,6.035
10544,,CCCCCCCCCCCCn1c(C)nc2ccccc21,,6.4
10545,,S=C1NC(c2ccccc2)NC(c2ccccc2)S1,,4.0
10546,,CCOC(=O)c1c(Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc2c3ccccc3ccn12,,4.0
10547,,COc1ccc(NC(=O)/C=C(C)/C=C/C=C(C)\C=C\C2=C(C)CCCC2(C)C)cc1,,4.06
10548,,COc1cc(-c2n[nH]c(/C=C/C(=O)c3ccc(Cl)c(Cl)c3)c2)cc(OC)c1OC,,4.73
10549,,O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc(CS)cc1,,4.44
10550,,O=c1c2ccccc2nc(-c2ccccc2)n1/N=C/c1ccccc1[N+](=O)[O-],,4.0
10551,,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(c3csc(N)n3)CCC12.O=S(=O)(O)c1ccc(Br)cc1,,4.0
10552,,Cc1cc2ccc(OC(=O)c3ccc(NC(=N)N)cc3)cc2oc1=O,,4.44
10553,,O=C(CN(/C=C/C(=O)C(F)(F)F)c1ccc(Cl)cc1)c1ccc(F)cc1,,4.73
10554,,C[Si](C)(C)C1=C([Si](C)(C)C)C(Cl)(Cl)C1=O,,4.7
10555,,CC(=O)N1CCc2c([nH]c3ccc(Br)cc23)C1c1ccccc1,,6.04
10556,,O=C1Cc2cc(CCN3CCNCC3)c(Cl)cc2N1,,5.16
10557,,C/C(=N\c1cc(Cl)cc(Cl)c1)c1ccncc1,,4.0
10558,,Cc1cc(C)c2c(c1)N[S+]([O-])S2,,4.55
10559,,COc1ccc(Cl)cc1Nc1nc(C(F)(F)F)ccc1C(=O)N/N=C/c1ccc(Cl)cc1,,4.42
10560,,CC/C(=C\c1ccc(N(C)C)cc1)c1ccncc1,,5.26
10561,,CN(CCO)/N=N/c1n[nH]cc1C(N)=O,,4.0
10562,,CCOC(=O)C(=Cc1ccccc1Cl)C(=O)OCC,,5.65
10563,,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1,,4.515000000000001
10564,,CN(C(=O)c1cc2c(s1)sc1c2c2ccccc2n(C)c1=O)c1ccccc1,,5.07
10565,,O=C1/C(=C/c2ccccc2)CN(C(=O)OCc2ccccc2)C/C1=C\c1ccccc1,,4.6625000000000005
10566,,Nc1nc(=O)c2c([nH]1)[nH]c(=O)cn2,,3.9
10567,,CNc1nc(N)c(N=O)c(Nc2ccc(Br)cc2)n1,,4.0
10568,,Cc1ccc(Cn2c(C)nc3c2C(=O)c2ccccc2C3=O)cc1,,5.33
10569,,Clc1ccc(/C=c2\nc(-c3ccccc3)n3c2nc2ccccc23)cc1,,4.0
10570,,COC(=O)/C(=C\c1cn(C(C)=O)c2ccccc12)P(=O)(OC)OC,,4.79
10571,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)OC2CC(n3cc(F)c(=O)[nH]c3=O)OC2CO)C(C)(C)CCC1,,6.815
10572,,CCOC(=O)c1cc(-c2ccc(OC)cc2)c([N+](=O)[O-])n1C,,5.0
10573,,COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)/C=C/c1ccc(F)cc1,,5.465
10574,,CNCCC=C1c2ccccc2CCc2ccccc12,,4.779999999999999
10575,,CCCCOc1ccc(OCCCCCCCCCC[N+](C)(C)C)cc1,,5.45
10576,,COc1ccc(C[C@H]2C(=O)O[C@H](C)[C@H](NC(=O)[C@@H](CC(C)C)C(C)C(=O)[C@H]3CCCN3C(=O)[C@H](C)O)C(=O)Nc3c(OC)c(ccc3)C(=O)O[C@@H](C(C)C)C(=O)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N3CCC[C@H]3C(=O)N2C)cc1,,5.17
10577,,O=C(N/N=C/c1ccc(N(CCCl)CCCl)cc1)c1ccc(C(=O)N/N=C/c2ccc(N(CCCl)CCCl)cc2)cc1,,5.51
10578,,CCOC(=O)CCC(NC(=O)c1ccc(OCc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1)C(=O)OCC,,4.0
10579,,COc1ccccc1NC(=S)Nc1cc(C)cc(C)n1,,4.0
10580,,COc1cccc(-n2cc(-c3nc(Nc4n[nH]c(C)c4)c4ccccc4n3)nn2)c1,,5.630000000000001
10581,,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\OCCOC1OCC(O)C(O)C1O,,4.0
10582,,Cc1cc2c(-c3ccccc3C2=O)c(C(N)=O)c1C,,4.0
10583,,S=c1[nH]nc(Cc2ccccc2)c(=S)[nH]1,,4.154999999999999
10584,,C=C(C)CCN(C(=O)OC(C)(C)C)c1cc(C(C)C)co1,,4.31
10585,,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,5.145
10586,,COc1ccc2c(c1)C(=O)c1c-2c(Nc2ccc(C(C)=O)cc2)nc2ccccc12,,4.43
10587,,COC(=O)C1(Cc2ccc(C)cc2)Cc2c(C)cccc2C1=O,,4.74
10588,,Cc1nn(CCNCCn2nc(C)cc2C)c(C)c1,,4.0
10589,,CC(C)[C@@H](C(=O)O[C@@H]1/C=C/C(=O)O[C@@H](C)CCC/C=C/[C@@H]2C[C@H](O)C[C@H]21)N(C)C,,4.62
10590,,CCC(C)C1NC(=O)C(NC(=O)c2c(O)c(=O)c(C)c3oc4c(C)ccc(C(=O)NC5C(=O)NC(C(C)CC)C(=O)N6CCCC6C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC5C)c4nc-32)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,,5.605
10591,,COC(=O)c1cc2c(C(=O)C(=O)c3c-2c(C(=O)OCc2ccccc2)c[nH]3)n1S(=O)(=O)c1ccc(C)cc1,,6.74
10592,,Cc1nc2c(Cc3ccccc3-2)c(N2CCN(C)CC2)n1,,4.35
10593,,CCc1nc2c(O)ccc(O)c2nc1C,,4.66
10594,,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,,6.38
10595,,CCOc1ccc(NCC2CC/C(=C\c3ccc(O)cc3)C2=O)cc1,,4.675000000000001
10596,,CCN(CC)CCCC(C)NC(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1,,4.6625000000000005
10597,,COc1c2CN3CCC4(C=CC(OC)CC34)c2cc2c1OCO2.[O-][Cl+3]([O-])([O-])O,,4.0
10598,,Cc1ccc(S(=O)(=O)C2CC2(Cl)Cl)cc1,,4.0
10599,,O=C(NCc1cccnc1)c1ccc([N+](=O)[O-])o1,,5.595
10600,,COc1cc2c(-c3ccc(OC)c(=O)cc3[C@@H](NC(C)=O)CC2)c(OC)c1OC,,7.284285714285716
10601,,CC1(C)CC(c2c[nH]c3ccccc23)=CC2=Nc3ccccc3C21O,,4.45
10602,,Cc1ccc(-c2c(N)[n+]([O-])c3ccccc3[n+]2[O-])cc1,,4.63
10603,,O=C1c2cc(Cl)ccc2-c2c1c1ccc([N+](=O)[O-])cc1c(=O)n2CCCBr,,5.23
10604,,O=C(C/N=C(\CN(c1ccccc1)c1ccccc1)Oc1c(Cl)cc(Cl)cc1Cl)n1cnc2ccccc21,,4.0
10605,,CCCSc1ccc2[nH]c(N3C(=O)/C(=C/c4ccccc4)N=C3c3ccccc3)cc2c1,,4.71
10606,,O=C(Nc1cc(Cl)c(Cl)cc1Cl)C(=O)C(C(=O)c1ccc(Cl)c(Cl)c1)C1OC(=O)c2ccccc21,,4.54
10607,,C=CCOc1cccc(C2(O)c3ccccc3C3=NCCCN32)c1,,5.25
10608,,c1ccc(Cn2cc3CCc4c(onc4)-c3c2)cc1,,5.835
10609,,CCOC(=O)c1cn(C)c(=S)n2c1nc1ccccc12,,4.21
10610,,NCCCn1c2c(C(=O)c3ccccc3-2)c2ccccc2c1=O,,7.226666666666667
10611,,CN(C)c1ccc(/C=N/c2nc3c(cc4nc(/N=C/c5ccc(N(C)C)cc5)sc4c3)s2)cc1,,4.89
10612,,COC(=O)CNc1nc(N(C)O)nc(N(C)O)n1,,5.46
10613,,CC1=C(C#N)C(C#N)(C#N)C(NN(C)C)C1,,4.38
10614,,Brc1ccc(-c2cc3c(cc2C2SCCS2)OCO3)cc1,,4.74
10615,,CC(C)(C)C1CC[C@H]2c3c([nH]c4ccc(Br)cc34)[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2C1,,4.56
10616,,C=C1CC/C=C(\C)C(=O)C[C@@H]2[C@@H]1CC2(C)C,,4.855
10617,,CCC/C(Cl)=N\OC(=O)Nc1cccc(C(F)(F)F)c1,,4.705
10618,,O=C1Nc2ccccc2/C1=C/C(=N/c1nnc(-c2ccccc2)s1)c1ccccc1,,5.065
10619,,CCN(CC)c1ccc2cc(C(N)=O)c(=N)oc2c1,,4.43
10620,,O=C(c1cccc(OCc2ccccc2)c1OCc1ccccc1)N1CCSC1=S,,4.625
10621,,COc1cc(NS(C)(=O)=O)ccc1Nc1c2cccc(C)c2nc2ccccc12,,7.725
10622,,Cc1ccc(P(c2ccc(C)cc2)c2ccc(C)cc2)cc1,,4.84
10623,,C=C1C(=O)O[C@H]2C1C[C@@H](OC(C)=O)/C(C)=C/CC[C@@]1(C)O[C@H]21,,4.3
10624,,C/C(=N/O)c1ccc(Nc2cc(-n3ccnc3)c3ccccc3n2)cc1,,5.14
10625,,COc1cc2c(cc1OCCCCNC(=O)c1cc3ccccc3[nH]1)N=CC1CCCN1C2=O,,4.55
10626,,CC(=O)NC1=C(Sc2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,,4.94
10627,,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c23)cc1,,5.04
10628,,COc1cccc(/C(COc2ccc3c(c2)oc(=O)c2cc(OC)ccc23)=N/O)c1,,5.12
10629,,NCCCN1CCN(CCCNc2ccc3ncn4c5ccccc5c(=O)c2c34)CC1,,5.71
10630,,COc1cc(/C=C2\C(=O)Nc3ccc(Cl)cc23)cc(OC)c1OC,,4.38
10631,,CC(=O)NC1=C(C)C(=O)c2c(nc3C(OC(=O)c4ccccc4)CCn32)C1=N,,5.5
10632,,COc1ccc([S+]([O-])[C@@H]2CC(=O)O[C@@H](C)CCC/C=C/[C@@H]3C[C@H](O)C[C@H]3[C@@H]2O)cc1,,6.35
10633,,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)[C@@H](SC[C@H](N)C(=O)O)CC(=O)O1,,5.4350000000000005
10634,,CCC1(CC)C(=O)N(C(=O)c2ccccc2)N(C(=O)c2ccc(Cl)cc2)C1=O,,4.12
10635,,*OC1CCC2(C=O)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)CCC32O)C1,,6.89
10636,,C#CC1(O)C(COP(=O)(O)OC2CC(n3cc(F)c(=O)[nH]c3=O)OC2CO)OC(n2ccc(N)nc2=O)C1O,,8.0
10637,,COC(=O)C1=CN(CC2=CC(=O)C(C)=CC2=O)C=C(C(=O)OC)C1c1cccc(OC)c1,,4.6
10638,,COc1cc(C2c3cc4c(cc3OC(NCCO)C2C)OCO4)cc(OC)c1OC,,6.115
10639,,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)C6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)C6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,,7.785
10640,,CCC(=O)c1cc(C(=O)C(=S)SC)cc(C(=O)C(=S)SC)c1,,4.0
10641,,COC(=O)C1(F)C(=O)NC(=O)NC1OC,,5.23
10642,,COc1ccc(S(=O)(=O)c2nnc(S(=O)(=O)Cc3ccccc3)s2)cc1,,4.68
10643,,O=C1c2ccccc2-c2nc(-c3cccc([N+](=O)[O-])c3)nnc12,,5.34
10644,,Cc1c(O)c(C)cc(Cc2cc(C)c(O)c(C)c2)c1,,5.36
10645,,O=c1cc(NNc2cccc(F)c2)[nH]c(=S)[nH]1,,4.0
10646,,CSC1=C(C(=O)N(COCC[Si](C)(C)C)c2ccccc2Br)CCC(C(C)(C)C)C1,,4.77
10647,,CCCCCCCCCCCCCCCCCCOC(COP(=O)(O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)COP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,,5.553333333333334
10648,,Cc1c(/C=N/Nc2cc(C)c3ccccc3n2)scc1,,5.02
10649,,COc1ccc(Nc2nc3ccccc3n3cccc23)cc1OC,,4.76
10650,,COC(=O)CCc1ccc2CC3(Cc4ccccc4C3)Cc2c1,,4.01
10651,,C[C@@H](CC(=O)OCc1ccccc1)OC1OC(COC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C,,4.0
10652,,CC1=CC(O)C(O)C2(C)C1CC1OC(=O)C(O)C3C(C)C(O)C4(O)OCC13C42,,4.554
10653,,O=C1CCC2(C=C(Br)C(=O)C(Br)=C2)O1,,4.615
10654,,Cc1cc(Nc2nc(N3CCOCC3)nc3ccccc23)n[nH]1,,5.28
10655,,O=C(Nc1ccccc1)c1cc2ccccc2c(/N=N\c2cccc([N+](=O)[O-])c2)c1O,,4.0
10656,,CCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Sc1ncnc2c1[nH]cn2,,4.845000000000001
10657,,CC1OC(OC2C(OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](OC7OC(CO)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O,,5.195
10658,,O=c1c2cc(S(=O)(=O)O)ccc2nc(COc2ccc(Oc3ccc(Cl)cc3Cl)cc2)n1C(=S)Nc1ccc(Cl)cc1,,4.69
10659,,O=C1Oc2ccccc2C(=O)/C1=C\Nc1nc(-c2ccccc2)cs1,,4.51
10660,,NC(=S)NN=C1CSSC1,,5.65
10661,,Cn1c(-c2ccc(C=O)o2)ccc1-c1ccc(C=O)o1,,4.0
10662,,CCOC(=O)C1=C(C)N(c2ccc(C)cc2)C2(O)C=CC(O)=C3C(=O)c4ccccc4C(=O)C312,,4.42
10663,,Clc1ccc2Sc3ccccc3N(C3CCCN(Cc4ccccc4)C3)c2c1,,5.31
10664,,CCOC(=O)c1cc2c(OC)cc(OC)cc2oc1=O,,4.0
10665,,Cc1c2ccncc2cc2c1sc1ccncc12,,6.076666666666667
10666,,O=C(COc1cccc(/C=C2/Oc3ccccc3C2=O)c1)Nc1nccs1,,4.63
10667,,N#CC1=C(N)NC(=S)NC12Nc1ccccc1S2,,4.42
10668,,O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O)C1OC(=O)c2c-4c(O)c(O)c(O)c2[C@@H]1C(O)C(O)C(O)C(O)CO,,4.78
10669,,COc1ccc(CN2CCc3c(Sc4ccccc4)nc(N)nc3C2=O)c(OC)c1,,5.02
10670,,COc1cc2ccc(/C(C)=N/OC(C)=O)cc2cc1OC,,4.0
10671,,COc1ccc(N2C(=O)[C@H]3CC(C)c4c([nH]c5ccccc45)[C@H]3C2=O)cc1,,5.231999999999999
10672,,O=C(COc1cccc(/C=C2\CSc3ccccc3C2=O)c1)Nc1nccs1,,5.24
10673,,Cc1ccc(/C=C/C(=N/NC(=N)N)c2ccccc2)cc1,,5.46
10674,,CCOC(=O)c1c(C)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],,4.84
10675,,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(O)c(c1)-c1cc(ccc1OC)CC3N(C)CC2)N(C)CC4,,4.61
