DeepBio_id,smiles,sweet
23611,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23613,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23641,CCCCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23642,CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23643,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23645,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23651,CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23654,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23656,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23672,CCCCCCCCC=CCCCCCCC=COC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(O)(=O)OCC[N+](C)(C)C,0
23673,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,0
23674,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCC,0
23675,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(C)(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC,0
23677,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCC,0
23679,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC=CCCCCCC,0
23682,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCC=CCC=CCC=CCCCCC,0
23683,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCC=CCC,0
23684,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCC=CCC=CCC=CCC=CCC,0
23685,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,0
23686,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
23687,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
23695,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
23698,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
23702,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC=CCCCCCCCCCCCCCC,0
23703,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC=CCCCCCCCCCCCCCCCC,0
23704,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC=CCCCCCCCCC=CCCCCCC,0
23705,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC=CCCCCCCC=CCCCCCCCC,0
23706,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COP(O)(=O)OCC[N+](C)(C)C,0
23707,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCC,0
23708,CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COP(O)(=O)OCC[N+](C)(C)C,0
23709,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COP(O)(=O)OCC[N+](C)(C)C,0
23711,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COP(O)(=O)OCC[N+](C)(C)C,0
23712,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC=CCCCCCC,0
23713,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC,0
23726,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COP(O)(=O)OCC[N+](C)(C)C,0
23736,CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COP(O)(=O)OCC[N+](C)(C)C,0
23739,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC,0
23740,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCC,0
23741,CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23742,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23743,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCCCC,0
23744,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23745,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC,0
23746,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC,0
23747,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC,0
23748,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCCCCC,0
23749,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCC=CCC,0
23750,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCC=CCC,0
23751,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23752,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
23753,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
23754,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,0
23755,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,0
23756,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,0
23757,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC,0
23758,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC,0
23759,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23760,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
23761,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
23762,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
23763,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
23764,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
23765,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,0
23766,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
23767,CCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23768,CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23769,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC=CCCCCCCCCC=CCCCCCC,0
23770,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC=CCCCCCCC=CCCCCCCCC,0
23771,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23772,CCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCC,0
23773,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23774,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23775,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23776,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23777,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23778,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23779,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23780,CCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCC=CCC,0
23781,CCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCC=CCC,0
23782,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23783,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23784,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23785,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23786,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23787,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23788,CCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC,0
23789,CCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC,0
23790,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23791,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23792,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23793,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23794,CCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
23795,CCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,0
23796,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23797,CCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23798,CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23799,CCCCCCC=CCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23800,CCCCCCCCC=CCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCC)COP(O)(=O)OCCN,0
23801,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC,0
23802,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCC,0
23803,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCC,0
23804,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23805,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23806,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC,0
23807,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC,0
23808,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC,0
23809,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCCCCC,0
23810,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCC=CCC,0
23811,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCC=CCC,0
23812,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
23813,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
23814,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,0
23815,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,0
23816,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,0
23817,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC,0
23818,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC,0
23819,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23820,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
23821,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
23822,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
23823,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
23824,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,0
23825,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23826,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
23827,CCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23828,CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23829,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC=CCCCCCCCCC=CCCCCCC,0
23830,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC=CCCCCCCC=CCCCCCCCC,0
23831,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC,0
23832,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC,0
23833,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCCCC,0
23834,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23835,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC,0
23836,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC,0
23837,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC,0
23838,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCCCCC,0
23839,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCC=CCC,0
23840,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCC=CCC,0
23841,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23842,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
23843,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
23844,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,0
23845,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,0
23846,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,0
23847,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC,0
23848,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC,0
23849,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23850,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
23851,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
23852,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
23853,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
23854,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
23855,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,0
23856,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
23857,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC=CCCCCCCCCCCCCCC,0
23858,CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OCCN,0
23859,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC=CCCCCCCCCC=CCCCCCC,0
23860,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC=CCCCCCCC=CCCCCCCCC,0
23861,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23862,CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23863,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23864,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCCCC,0
23865,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23866,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23867,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23868,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC,0
23869,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCC=CCC=CCC,0
23870,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCC=CCC,0
23871,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23872,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23873,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
23874,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23875,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC=CCC=CCC=CCCCCC,0
23876,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,0
23877,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC,0
23878,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC,0
23879,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23880,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23881,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
23882,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
23883,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
23884,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
23885,CCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,0
23886,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23887,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23888,CCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23889,CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23890,CCCCCCC=CCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23891,CCCCCCCCC=CCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCCCC)COP(O)(=O)OCCN,0
23892,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC,0
23893,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCC,0
23894,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCC,0
23895,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC,0
23896,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCCCC,0
23897,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC,0
