NSC #,LC:A549/ATCC,smiles
737029,4.62,CCCCCCCCCCCCCCCCC(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCCNC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCCN)NC(=O)C(N)C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O)c1ccccc1
737030,4.37,O=C(NN=C1CCCCC1)c1[nH]c2ccc(F)cc2c1-c1ccccc1
73705,5.73,NC(=O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl
737064,4.75,CN(C)CCCNC(=O)c1cc2[nH]c3c(cnc4ccc([N+](=O)[O-])cc43)c(=O)c2n1C
737071,4.38,Cl.O=C(CN1CCN(Cc2ccccc2Cl)CC1)NC1CC(=O)c2c(Br)sc(Br)c21
737073,4.48,O=C(CCCc1c[nH]c2ccccc12)NC1CC(=O)c2c(Br)sc(Br)c21
737076,4.77,C=C1CC[C@@H](C(C)C)C[C@@H]2[C@H]([C@H](O)C[C@]2(C)O)[C@@]2(C)CC[C@@H]1O2
737077,4.39,CCCC(=O)O[C@]1(C)CC[C@@H]2[C@@H]3[C@@H]4O[C@@H](C[C@@](C)(O)[C@H](OC)CC[C@]4(C)OC(=O)[C@@H]2C)[C@@H]31
737078,4.73,C=C1C[C@@H]2O[C@H]3[C@H]4[C@@H](CC[C@@](C)(OC(=O)CCC)[C@@H]24)[C@@H](C)C(=O)O[C@@]3(C)CC[C@H]1OO
737081,4.92,CC(C)=C[C@@H]1C[C@H](C)[C@H]2CC[C@H](C)c3c(O)c(OC4OC(C)C(O)C(O)C4O)c(C)c1c32
737132,5.5600000000000005,CCC[n+]1cc2cc3c(cc2c2c1-c1cc4c(cc1C2)OCO4)OCO3.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
737147,4.49,CC(=O)Nc1ccc(S(=O)(=O)NNC(=O)c2cccnc2Nc2ccc(Cl)cc2)cc1
737216,4.93,[Cl-].c1ccc2nc3c(cc2c1)Sc1cc2ccccc2[n+]2c1N3CC2
737222,4.3,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(Nc2nc(Nc3ccc(F)cc3)nc(Nc3ccc(F)cc3)n2)cc1
737224,5.0,COc1ccc(/C=C/C(=O)c2ccc(Nc3nc(Nc4ccc(F)cc4)nc(Nc4ccc(F)cc4)n3)cc2)cc1
737225,4.96,COc1ccccc1/C=C/C(=O)c1ccc(Nc2nc(Nc3ccc(F)cc3)nc(Nc3ccc(F)cc3)n2)cc1
737226,4.7,O=C(/C=C/c1ccco1)c1ccc(Nc2nc(Nc3ccc(F)cc3)nc(Nc3ccc(F)cc3)n2)cc1
737227,5.41,O=C(/C=C/c1cccs1)c1ccc(Nc2nc(Nc3ccc(F)cc3)nc(Nc3ccc(F)cc3)n2)cc1
737231,5.08,COc1cc(/C=C/C(=O)c2ccc(Nc3nc(Nc4ccc(F)cc4)nc(Nc4ccc(F)cc4)n3)cc2)cc(OC)c1OC
737232,5.24,CC(=O)c1ccc(Nc2nc(Nc3ccc(F)cc3)nc(Nc3ccc(F)cc3)n2)cc1
737260,4.0,CN(C(=O)C(C)(C)C)c1ccccc1I(=O)=O
737262,4.25,CC(=O)N(Cc1ccccc1)c1ccccc1I(=O)=O
737303,4.0,O=C(O)Cn1c2c(c3c(O)cccc31)C(=O)c1ccccc1-2
737318,4.92,COc1ccc2c(c1)C(=O)c1c-2n(CCCCl)c(=O)c2cc(OC)c(OC)cc12
737342,4.48,COc1ccc2c(c1)C(=O)c1c-2n(CCCN=[N+]=[N-])c(=O)c2cc(OC)c(OC)cc12
737344,7.215,COc1ccc2c(c1)C(=O)c1c-2n(CCCN)c(=O)c2cc(OC)c(OC)cc12.Cl
737345,4.0,COC(=O)OCc1ccc2c(c1)C(=O)c1c-2n(CCCBr)c(=O)c2cc([N+](=O)[O-])ccc12
737348,5.49,O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccccc2/C1=N/O
73735,5.375,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O
737352,4.83,COc1cc(/C=C2\CC(C)CC3C2=NN(c2ccccc2)C3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
737369,4.22,CCCCCCCCCC(CCCC(O)CC(=O)O)OC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(C)C(OC(=O)CC(C)C)C(O)C1O
737375,4.27,Cl.NC1CC(=O)c2c(-c3cccs3)sc(-c3cccs3)c21
737427,5.19,Nc1ncnc2c1ncn2Cc1ccc(C23CC4CC(CC(C4)C2)C3)c(O)c1
737428,4.74,Oc1cc(Cn2cnc3c(Cl)nc(Cl)nc32)ccc1C12CC3CC(CC(C3)C1)C2
737429,5.89,Nc1nc(Cl)c2ncn(Cc3ccc(C45CC6CC(CC(C6)C4)C5)c(O)c3)c2n1
737430,5.44,Nc1ncnc2c1ncn2Cc1ccc(C23CC4CC(CC(C4)C2)C3)c(OCc2cc(F)c(F)cc2F)c1
737431,4.55,Fc1cc(F)c(COc2cc(Cn3cnc4c(Cl)nc(Cl)nc43)ccc2C23CC4CC(CC(C4)C2)C3)cc1F
737432,5.71,Nc1nc(Cl)c2ncn(Cc3ccc(C45CC6CC(CC(C6)C4)C5)c(OCc4cc(F)c(F)cc4F)c3)c2n1
737433,4.0,OC(COc1ccc(F)cc1)Cn1cnc2c(Cl)ncnc21
737453,4.0,COC(=O)c1cnc(=O)n(C2CC(O)C(CO)O2)c1
737518,4.79,COc1cc2c3c(n(CCCn4cncn4)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2.Cl
737524,4.89,C[C@]12CCC3c4ccc(O)cc4CCC3C1Cc1ccc(O)cc12
737529,4.6,OCCNc1ncnc2c1ncn2Cc1cccc(COc2cccc(OCc3cccc(Cn4cnc5c(NCCO)ncnc54)c3)c2)c1
73754,3.566,Cc1[nH]c(=O)[nH]c(=O)c1N(CCF)CCCl
7376,5.48,COc1cc(/C=C\[N+](=O)[O-])ccc1O
737606,5.48,COc1ccc2c(c1)C(=O)c1c-2c(N2CCNCC2)nc2ccccc12
737609,4.86,COc1ccc2c(c1)C(=O)c1c-2c(N2CCN(C(=O)CN(C)C)CC2)nc2ccccc12
737610,5.65,COc1ccc2c(c1)C(=O)c1c-2c(N2CCN(C(=O)CNCCN(C)C)CC2)nc2ccccc12
737613,5.02,COc1ccc2c(c1)C(=O)c1c-2c(N2CCN(C(=O)CCNCCNCCN)CC2)nc2ccccc12
737618,5.32,CN(C)CCNc1c2ccccc2nc2oc3ccccc3c12
737668,4.0,[N-]=[N+]=NCCCn1c2c(c3ccc([N+](=O)[O-])cc3c1=O)C(=O)c1cc(-c3ccccc3)ccc1-2
737671,6.18,Cl.NCCCn1c2c(c3ccc([N+](=O)[O-])cc3c1=O)C(=O)c1cc(-c3ccccc3)ccc1-2
737672,4.6,COc1cc2c3c(n(CCCBr)c(=O)c2cc1OC)-c1ccc(NC(C)=O)cc1C3=O
737697,5.2,Cc1cn2c(/C=C3/C(=O)Nc4ccc(F)cc43)c(C)nc2s1
737698,4.29,COc1cc(/C=C2\C(=O)Nc3ccc(F)cc32)cc(OC)c1OC
737699,4.72,Cc1cn2c(/C=C3\C(=O)Nc4ccc(O)cc43)c(-c3ccc(Cl)cc3)nc2s1
737700,4.55,COc1ccc(OC)c(-c2nc3sc(C)cn3c2/C=C2\C(=O)N(C)c3ccccc32)c1
737707,4.83,COc1cc2c(cc1C)NC(=O)/C2=C\c1ccc(Oc2ccccc2)cc1
737732,4.56,COP(=O)(OC)C(NC(c1ccccc1)c1ccccc1)c1ccc2c(c1)OCO2
737733,4.84,O=C(CN1CCN(c2ccccn2)CC1)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl
737734,4.32,O=C(CN1CCN(c2ncccn2)CC1)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl
737735,4.79,CN1CCN(c2ccc3[nH]c(-c4ccc(OCCCN5C(=O)c6cccc7cccc(c67)C5=O)cc4)nc3c2)CC1
737736,4.0,CC(C)N1C(NNC(=O)c2cnccn2)=NS(=O)(=O)c2ccccc21
737737,4.69,O=C(c1ccncc1)N1CCN(C2=NS(=O)(=O)c3ccccc3N2c2ccccc2)CC1
737747,4.0,N#C/C(=C\c1ccsc1)c1nc2ccccc2o1
737749,4.44,N#C/C(=C\c1ccccn1)c1nc2ccccc2o1
737754,4.996666666666666,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl
737757,5.12,C(=C/c1ccc(OCC2CO2)cc1)\C1=NCOC1
737758,4.59,CCOC(=O)c1c(C)nc2ccc(Cl)cc2c1-c1ccccc1
737760,5.62,O=C(OCC1=CC(=O)c2ccccc2C1=O)c1ccccc1
737780,4.73,CN1C(=O)C2(c3ccccc31)N(c1ccc(Cl)cc1)C(=O)C2(c1ccccc1)c1ccccc1
737781,4.0,COc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CC1=CC(COC(C)=O)C3C(=O)c4ccccc4C(=O)C3C12
737793,4.49,COc1ccc(/C=C/C2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc1
737794,4.0,COc1ccccc1C1C(C#N)=C(N)OC2=C1C(=O)CCC2
737796,4.57,COc1ccccc1C1C(C#N)=C(N)Oc2cc(O)ccc21
737799,4.85,COCC1CCCN1c1ccc(/C=N\C(C#N)=C(/N)C#N)cc1
737800,4.0,COCC1CCCN1c1ccc(/C=C(/C#N)C(N)=S)cc1
7389,5.61,O=C1C(=O)c2ccccc2-c2ccccc21
739,8.0,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1
7390,5.71,COc1ccc(/C=C\[N+](=O)[O-])cc1OC
740,7.458615384615399,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
740008,4.69,Cc1cc2c(cc1Cl)SC(N(N(C)C)S(=O)(=O)c1ccc(Cl)cc1)=NS2(=O)=O
740010,4.49,COC(=O)c1cc2c(cc1Cl)SC(N(N(C)C)S(=O)(=O)c1ccc(Br)s1)=NS2(=O)=O
740012,4.66,CCOC(=O)c1cc2c(cc1Cl)SC(N(c1ccc(F)cc1)S(=O)(=O)c1ccc(OC)cc1)=NS2(=O)=O
740013,4.57,O=C(Oc1cccc2cccnc12)c1cc2c(cc1Cl)SC(N(c1ccc(F)cc1)S(=O)(=O)c1ccc(Br)s1)=NS2(=O)=O
740014,4.48,CCOC(=O)c1cc2c(cc1Cl)SC(N(c1ccc(OC)cc1)S(=O)(=O)c1ccc(Cl)cc1)=NS2(=O)=O
740024,4.5,CC1=CC(C)=NNC(=N)N1S(=O)(=O)c1cc(C)c(Cl)cc1SCc1ccccc1
740025,4.84,Cl.N=C(N)c1ccc(NCCOCCNc2ccc(C(=N)N)cc2)cc1
740026,4.0,COc1cc(C#N)cc(OC)c1OCCOCCOc1c(OC)cc(C#N)cc1OC
740028,5.705,C=C1C[C@H]2/C=C(\C)C[C@@H](C=O)OC(=O)/C=C/C=C(/C)CC(=O)/C=C/C[C@@H](C1)O2
740033,6.43,COc1cc2c3c(n(CCCN=[N+]=[N-])c(=O)c2cc1OC)-c1ccc(N)cc1C3=O
740050,4.0,Cc1ccc(Cl)cc1Nc1nc(C(F)(F)F)ccc1C(=O)N1CCN(c2cccc(Cl)c2)CC1
740051,5.223333333333334,COc1cc(NC(=O)c2ccc(C(F)(F)F)nc2Nc2cc(Cl)ccc2C)cc(OC)c1OC
740052,4.99,COc1ccc(N2CCN(C(=O)c3ccc(C(F)(F)F)nc3Nc3cc(Cl)ccc3C)CC2)cc1
740053,4.0,C[C@@]1(C(=O)O)CCC[C@]2(C)C1CC[C@@]13CC(=O)[C@@](CO)(CC[C@]12O)C3
740054,4.0,C[C@@]1(C(=O)O)CCC[C@]2(C)C1CC[C@@]13C[C@@](O)(CC[C@]12O)[C@@]1(CO1)C3
740083,4.0,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccsc3)=C(/C=C/C(=O)c3ccccc3)C[C@@H]12
740108,5.405,COc1ccc2[nH]cc(-c3ccc(-c4c[nH]c5ccc(OC)cc45)s3)c2c1
740109,6.613333333333333,O=C(c1cccs1)c1c(C(F)(F)F)[n+]([O-])c2cc(C(F)(F)F)ccc2[n+]1[O-]
740110,6.355,O=C(c1ccco1)c1c(C(F)(F)F)[n+]([O-])c2cc(C(F)(F)F)ccc2[n+]1[O-]
740115,4.0,CCOC(=O)c1nc2cc(C(F)(F)F)ccc2[n+]([O-])c1C
740117,4.2,O=C(c1ccco1)c1nc2cc(Cl)ccc2[n+]([O-])c1C(F)(F)F
740119,4.0,Cc1nc(NS(=O)(=O)c2ccc(NCN3C(=O)c4ccccc4C3=O)cc2)oc1C
740121,5.38,C=C(CN1CCN(c2ccccc2C(F)(F)F)CC1)c1ccc(C(=O)Nc2ccccc2N)cc1
740122,5.1899999999999995,C=C(CN1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1ccc(C(=O)Nc2ccccc2N)cc1
740124,4.46,COc1cc(-n2cc(-c3ccc(Cl)cc3)[nH]c2=O)cc(OC)c1OC
740125,4.67,O=c1[nH]c(-c2ccc(Cl)c(Cl)c2)cn1-c1ccc(Cl)cc1
740127,5.515000000000001,CCOC(=O)c1cc(-c2ccc(OC)c(OC)c2)[nH]c1N/N=C/c1c(Cl)cccc1Cl
740128,4.0,COc1ccc(-n2cc(-c3cc(OC)c(OC)c(OC)c3)[nH]c2=S)cc1OC
740129,4.0,COc1cc(-c2cn(-c3ccc(Cl)cc3)c(=O)[nH]2)cc(OC)c1OC
740131,4.08,COc1ccc(-n2cc(-c3cc(OC)c(OC)c(OC)c3)nc2SCc2cccc(C#N)c2)cc1OC
740160,5.425000000000001,O=C1c2cccc3cccc(c23)C(=O)N1CCCCOc1ccc(-c2nc3cc(N4CCOCC4)ccc3[nH]2)cc1
740180,4.83,CCOC(=O)N1CCN(C(=O)c2ccc(C(F)(F)F)nc2Nc2cc(Cl)ccc2C)CC1
740181,4.82,Cc1ccc(Cl)cc1Nc1nc(C(F)(F)F)ccc1C(=O)N1CCN(c2ccc(F)cc2)CC1
740182,4.0,Cc1cc(Cl)ccc1Nc1nc(C(F)(F)F)ccc1C(=O)N1CCN(c2cccc(Cl)c2)CC1
740193,4.725,CC(=O)/C=C/c1cn(C(=O)OC(C)(C)C)c2ccc(Br)cc12
740203,4.12,COC(=O)c1cc2c3ccccc3[nH]c2c2ncccc12
740204,4.59,COC(=O)c1cc2c3ccccc3[nH]c2c2sccc12
740239,4.08,Nc1c(C(=O)N/N=C/c2ccc(-c3ccc(Cl)cc3)o2)cnn1-c1ccnc2c(C(F)(F)F)cccc12
740252,4.09,CCOC(=O)c1cc(-c2ccccc2)[nH]c1N/N=C/c1ccc(Cl)cc1
740253,5.72,CCOC(=O)c1cc(-c2ccccc2)[nH]c1N/N=C/c1c(Cl)cccc1Cl
740256,4.18,COc1ccc(-n2cc(-c3cc(OC)c(OC)c(OC)c3)[nH]c2=S)cc1Cl
740259,4.1,COc1ccc(-n2cc(-c3cc(OC)c(OC)c(OC)c3)nc2SCc2ccccc2)cc1
740260,4.41,COc1cc(-n2cc(-c3ccccc3)[nH]c2=O)cc(OC)c1OC
740261,4.0,COc1ccc(-c2cn(-c3ccc(OC)c(OC)c3)c(=O)[nH]2)cc1
740263,4.0,COc1cc(-n2cc(-c3ccc(Cl)cc3)nc2SCc2cccc(C#N)c2)cc(OC)c1OC
740264,4.0,COc1ccc(-n2cc(-c3ccc(OC)c(OC)c3)[nH]c2=S)cc1Cl
740267,4.89,COc1cc2c3c(n(CCCN)c(=O)c2cc1OC)-c1ccc(N)cc1C3=O.Cl
740268,6.45,COc1ccc2c(c1)C(=O)c1c-2n(CCCI)c(=O)c2cc([N+](=O)[O-])ccc12
740269,4.5,CC(C)(C)OC(=O)NCCCCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2
740270,4.0,CC(C)(C)OC(=O)NCCCCCCCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2
740272,5.76,CCc1ccc2c(c1)C(=O)c1c-2n(CCCN)c(=O)c2cc(OC)c(OC)cc12.Cl
740275,4.585,Cl.O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCCN1CCOCC1
740276,6.575,Cl.O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCCNCCO
740277,8.0,COc1ccc2c(c1)C(=O)c1c-2n(CCCNCCO)c(=O)c2cc([N+](=O)[O-])ccc12.Cl
740345,4.79,Cn1cc(-c2cc(-c3cn(C)c4ccccc34)[nH]n2)c2ccccc21
740353,4.55,COc1ccc(-n2cc(-c3cc(OC)c(OC)c(OC)c3)c(C(=O)C(F)(F)F)c2C)cc1
740354,4.75,COc1cc(-c2cn(-c3ccc(Cl)cc3)c(C)c2C(=O)C(F)(F)F)cc(OC)c1OC
740356,4.0,COc1cc(-n2cc(-c3ccc(F)cc3)nc2SCc2ccccc2)cc(OC)c1OC
740357,4.03,COc1ccc(-n2cc(-c3ccc(Cl)c(Cl)c3)nc2SCc2cccc(C#N)c2)cc1
740358,4.31,COc1ccc(-n2cc(-c3cc(OC)c(OC)c(OC)c3)nc2SCc2ccccc2)cc1OC
740361,4.71,COc1cc(-n2cc(-c3ccc(Cl)cc3)n(-c3ccccc3)c2=O)cc(OC)c1OC
740362,4.21,COc1ccc(N2CCN(C(=O)c3ccccc3Nc3ccnc(C(F)(F)F)c3)CC2)cc1
740363,4.67,O=C(c1ccccc1Nc1ccnc(C(F)(F)F)c1)N1CCN(c2cccc(Cl)c2)CC1
740383,6.87,O=C(c1cccs1)c1c(C(F)(F)F)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-]
740384,6.85,O=C(c1ccccc1)c1c(C(F)(F)F)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-]
740385,6.125,O=C(c1ccccc1)c1c(C(F)(F)F)[n+]([O-])c2ccc(F)cc2[n+]1[O-]
740386,6.595,O=C(c1ccco1)c1c(C(F)(F)F)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-]
740387,4.8,COc1cc(/C=C/C(=O)c2ccc(F)cc2)ccc1OCCCN1CCN(CC(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2Cl)CC1
740469,4.14,CC1=C(C#N)C23C(=O)c4ccccc4C(O)=C2C(=O)C=CC3(O)N1Cc1ccccc1
740470,4.78,CCOC(=O)c1c2c(n(Cc3ccccc3)c1C)-c1ccccc1C(=O)C2=O
740475,6.9,CN(CCCCCl)P(=O)(OCCS(=O)(=O)CC(NC(=O)CCC(N)C(=O)O)C(=O)NC(C(=O)O)c1ccccc1)OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O
740476,5.35,CN(CCCCCl)P(=O)(OCCS(=O)(=O)CC(NC(=O)CCC(N)C(=O)O)C(=O)NC(C(=O)O)c1ccccc1)OCC1OC(n2ccc(N)nc2=O)C(O)C1O
740488,4.0,Cc1cn2c(=O)n(c1=O)Cc1ccccc1C2
740489,5.41,Cc1cn(Cc2ccccc2CCl)c(=O)n(Cc2ccccc2CCl)c1=O
740497,4.0,COc1ccc(-c2nc3c(-c4ccccc4)nc(-c4ccccc4)cn3c2-c2ccc(OC)cc2)cc1
740504,6.025,Cl.O=C1c2ccccc2-c2c1c1ccc([N+](=O)[O-])cc1c(=O)n2CCCNCCO
740505,8.0,COc1ccc2c(c1)C(=O)c1c-2n(CCCN2CCOCC2)c(=O)c2cc([N+](=O)[O-])ccc12.Cl
740506,4.744999999999999,COc1cc2c3c(n(CCCN)c(=O)c2cc1OC)-c1ccc(N(C)C)cc1C3=O.Cl
740507,8.0,COc1ccc2c(c1)C(=O)c1c-2n(CCCn2ccnc2)c(=O)c2cc([N+](=O)[O-])ccc12
740508,5.484999999999999,Cl.NCCCCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2
740510,4.7,Cl.NCCCCCCCCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2
740520,4.43,COc1cc2c3c(n(CCCBr)c(=O)c2cc1OC)-c1ccc(F)cc1C3=O
740521,7.74,COc1ccc2c(c1)C(=O)c1c-2n(CCCN(C)C)c(=O)c2cc([N+](=O)[O-])ccc12.Cl
740524,4.32,COc1cc2c3c(n(CCCN=[N+]=[N-])c(=O)c2cc1OC)-c1ccc(F)cc1C3=O
740536,4.67,COc1ccc(-n2cc(-c3ccc(OC)c(OC)c3)nc2SCc2ccccc2)cc1Cl
740551,4.58,O=C(c1ccccc1)c1nn(-c2ccccc2)c2nc3nc(-c4ccccc4)cc(=O)n3nc12
740552,4.6,O=C(c1ccccc1)c1nn(-c2cccc(Cl)c2)c2nc3nc(-c4ccccc4)cc(=O)n3nc12
740553,4.18,O=C(c1ccccc1)c1nn(-c2ccc(Cl)cc2)c2nc3nc(-c4ccccc4)cc(=O)n3nc12
740555,4.33,Cc1cc(=O)[nH]c2cc3c(c4c(n3Cc3ccc(Cl)cc3Cl)CC(C)(C)CC4=O)c(O)c12
740560,4.0,CC(=O)O[C@@H](C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](/C=C/[C@@H]1CC=CC(=O)O1)OC(C)=O
740562,5.25,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC1(CCCCC1)[C@@H]2O
740563,4.0,COc1cc2c3c(n(CCCN=[N+]=[N-])c(=O)c2cc1OC)-c1ccc([N+](=O)[O-])cc1C3=O
740564,5.305,COc1cc2c3c(n(CCCN)c(=O)c2cc1OC)-c1ccc(F)cc1C3=O.Cl
740602,4.745,C/C=C(\C)C(=O)O[C@H]1C=CC(=O)O[C@H]1CC[C@H](O)[C@H](C)O
740603,4.68,C/C=C(\C)C(=O)O[C@H]1C=CC(=O)O[C@H]1CCC(=O)[C@H](C)O
740605,4.73,C/C=C(\C)C(=O)O[C@@H]1C=CC(=O)O[C@H]1COC(=O)[C@H](C)O
740606,4.123333333333334,C/C=C(\C)C(=O)O[C@H]1C=CC(=O)O[C@@H]1CC[C@H](O)[C@H](C)O
740608,4.515000000000001,C/C=C(\C)C(=O)O[C@@H]1C=CC(=O)O[C@H]1CNC(=O)[C@H](C)O
740609,5.029999999999999,Cl.O=C1c2ccccc2-c2c1c1ccc([N+](=O)[O-])cc1c(=O)n2CCCN1CCOCC1
740613,4.0,Cc1c(N2C(=O)/C(=C\c3ccccc3O)N=C2c2ccccc2)c(=O)n(-c2ccccc2)n1C
740617,4.105,Cc1c(N2C(=O)/C(=C\c3ccc(N(C)C)cc3)N=C2c2ccccc2)c(=O)n(-c2ccccc2)n1C
740618,4.12,O=C1/C(=C/c2ccccc2O)N=C(c2ccccc2)N1c1cc(C(F)(F)F)ccc1Cl
740621,4.09,COc1ccc(/C=C2\N=C(c3ccccc3)N(c3cc(C(F)(F)F)ccc3Cl)C2=O)cc1OC
740623,4.0,CN(C)c1ccc(/C=C2\N=C(c3ccccc3)N(c3cc(C(F)(F)F)ccc3Cl)C2=O)cc1
740642,5.21,COc1ccc2c(c1OC)C(=O)OC2C1c2c(c(N)c3c(c2OC)OCO3)CCN1C.Cl
740643,4.99,CCOc1ccc2c(c1)C(=O)c1c-2n(CCCN=[N+]=[N-])c(=O)c2cc([N+](=O)[O-])ccc12
740644,4.54,CCOc1ccc2c(c1)C(=O)c1c-2n(CCCBr)c(=O)c2cc([N+](=O)[O-])ccc12
740645,6.9,CCOc1ccc2c(c1)C(=O)c1c-2n(CCCN)c(=O)c2cc([N+](=O)[O-])ccc12.Cl
740646,5.705,COc1ccc2c(c1)C(=O)c1c-2n(CCCN2CCOCC2)c(=O)c2ccccc12.Cl
740647,6.925,COc1ccc2c(c1)C(=O)c1c-2n(CCCN(C)C)c(=O)c2ccccc12.Cl
740648,6.29,COc1ccc2c(c1)C(=O)c1c-2n(CCCn2ccnc2)c(=O)c2ccccc12
740649,5.01,COc1cc2c3c(n(CCCN)c(=O)c2cc1OC)-c1ccc([N+](=O)[O-])cc1C3=O.Cl
740650,7.205,COc1ccc2c(c1)C(=O)c1c-2n(CCCNCCO)c(=O)c2ccccc12.Cl
740792,4.48,CC12CC[C@@H]3c4cc5c(cc4CC[C@H]3[C@@H]1CCC2O)oc1cc(F)ccc15
740799,4.0,COC(=O)c1ccc(NC(=O)Nc2ccc3oc(=O)c4ccccc4c3c2)cc1
740809,4.0,CC1c2ccccc2N=C2SC(=S)N3CCN=C3N21
740814,4.0,CC12C=CC(C)(O1)C1C2c2ccccc2S1(=O)=O
740815,4.8,COc1ccc2c(c1)OCC1c3cc(OC)c4ccccc4c3OC21
740816,4.05,COc1ccc2c(c1)OCC1c3cc(OC)ccc3OC21
740817,4.22,COc1ccc2c(c1)OCC1c3cc(O)ccc3OC21
740825,4.0,CCC(=O)O[C@H]([C@@H](C)C(=O)CC)[C@H](C)[C@H]1OC(CC)=C(C)C(=O)[C@@H]1C
740838,4.91,CCOC(=O)c1c(C)n(Cc2ccccc2)c2c1cc(O)c1[nH]c(Cc3ccccc3)nc12
740840,5.54,CCOC(=O)c1c(C)n(Cc2ccc(Cl)cc2Cl)c2c1cc(O)c1[nH]c(Cc3ccccc3)nc12
740842,5.44,CCOC(=O)c1c(C)n(Cc2ccc(Cl)cc2Cl)c2c1cc1oc(=O)c(=O)n3c(Cc4ccccc4)nc2c13
740844,4.58,COc1ccc(N2C(C)=C(C#N)C34C(=O)N(c5ccccc5)C(=O)C3=C(O)C=CC24O)cc1
740845,5.38,COc1cc(-c2oc(=O)ccc2C#Cc2ccccn2)cc(OC)c1OC
740846,5.0,COc1ccc(-c2oc(=O)ccc2-c2cc(OC)c(OC)c(OC)c2)cc1F
740932,5.61,CCCCCCCCCCCCC[C@H](O)C[C@H](O)[C@H](C)N
740939,5.33,COc1ccc2[nH]cc(/C=C3\C(=O)Nc4ccccc43)c2c1
740940,4.55,COc1cc2c(cc1C)NC(=O)/C2=C\c1c[nH]c2ccccc12
740963,4.89,CSc1ccc(-c2cn3ccsc3n2)cc1
740988,4.33,COc1cc(-c2cn(-c3ccc(Cl)cc3)c(=O)n2-c2ccccc2)cc(OC)c1OC
741078,4.966666666666666,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
741083,4.78,COc1ccccc1N1CCN(CC(O)COc2c(Br)c(Br)c(Br)c3c2OC(C)(C)C3)CC1.Cl
741087,5.654999999999999,COC(=O)c1oc2c(C(=O)/C=C/c3ccc(OC)cc3)c(OCCN3CCOCC3)ccc2c1C.Cl
741088,5.69,COC(=O)c1oc2c(C(=O)/C=C/c3ccc(OC)cc3)c(OCCCN3CCCCC3)ccc2c1C.Cl
741096,4.71,O=C(Nc1cc(S(=O)(=O)c2ccc(Cl)cc2)ccc1Cl)c1cc(I)cc(I)c1O
741106,7.52,COC(=O)c1ccc2c(c1)C(=O)c1c-2n(CCCN)c(=O)c2cc([N+](=O)[O-])ccc12.Cl
741107,6.65,Cl.N#Cc1ccc2c(c1)C(=O)c1c-2n(CCCN)c(=O)c2cc([N+](=O)[O-])ccc12
741202,5.234999999999999,CCOC(=O)c1c(C)n2c(=O)cc(C)c3c(OC(C)=O)c(OC(C)=O)cc1c32
