,params,mean_train_score,mean_test_score,std_train_score,std_test_score,split0_train_score,split0_test_score,split1_train_score,split1_test_score,split2_train_score,split2_test_score,split3_train_score,split3_test_score,split4_train_score,split4_test_score
20,"{'task_type': 'regression', 'n_weave': 3, 'n_hidden': 128, 'n_graph_feat': 128, 'learning_rate': 0.0001, 'fully_connected_layer_sizes': [512], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",29.76020302684404,29.761199099914517,0.14242744918113087,0.5696765444822952,29.97974708725236,30.73693381364438,29.768171626572922,29.320329647789425,29.701100813153314,29.677956254553465,29.54278615349268,29.963944741312737,29.809209453748906,29.106831042272578
21,"{'task_type': 'regression', 'n_weave': 3, 'n_hidden': 32, 'n_graph_feat': 256, 'learning_rate': 0.01, 'fully_connected_layer_sizes': [512], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",9.733758263757936,9.738805769604951,2.2859308955692303,2.33606262447986,10.186939907505282,10.649023225350781,9.743952166932978,9.487747555376822,5.485744597339544,5.4789515896642556,12.223806284176938,12.478716230220464,11.028348362834942,10.599590247412438
22,"{'task_type': 'regression', 'n_weave': 3, 'n_hidden': 32, 'n_graph_feat': 256, 'learning_rate': 0.0001, 'fully_connected_layer_sizes': [2048], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",29.746321053238535,29.745696215480752,0.2057297087468352,0.37201627704112145,29.46452500897591,30.215688167378136,29.731357733959175,29.283788708080795,29.89559936773273,29.87236358323387,29.597765256687367,30.019352510306526,30.04235789883751,29.337288108404444
23,"{'task_type': 'regression', 'n_weave': 2, 'n_hidden': 64, 'n_graph_feat': 256, 'learning_rate': 0.001, 'fully_connected_layer_sizes': [2048], 'epochs': 100, 'dropouts': 0.5, 'batch_size': 256}",23.384757588390517,23.381250993119608,1.3843963569748068,1.2961526067612932,23.60595447180539,24.284341636332382,22.367351868263988,21.97845347608823,21.942102022612808,21.922890678298796,23.105759970586245,23.473488119537812,25.90261960868414,25.247081055340836
24,"{'task_type': 'regression', 'n_weave': 3, 'n_hidden': 32, 'n_graph_feat': 256, 'learning_rate': 0.01, 'fully_connected_layer_sizes': [512], 'epochs': 100, 'dropouts': 0.5, 'batch_size': 256}",7.374847164351147,7.352733015366465,1.9250985230366569,1.7837318684188932,4.562838126255524,4.880770872837205,6.464980798112989,6.258307206749741,9.974460156261696,9.963220602042798,6.83892645443309,7.015632888168264,9.033030286692433,8.645733507034313
25,"{'task_type': 'regression', 'n_weave': 2, 'n_hidden': 32, 'n_graph_feat': 128, 'learning_rate': 0.0001, 'fully_connected_layer_sizes': [1024], 'epochs': 100, 'dropouts': 0.0, 'batch_size': 256}",29.82890555695851,29.82869758533941,0.16225471290583557,0.41523775515280853,29.584724427101683,30.337297719625727,29.791903676409294,29.343885831644812,29.955803348525667,29.932539388962855,29.760044087534713,30.18289420435011,30.05205224522122,29.346870782113555
26,"{'task_type': 'regression', 'n_weave': 4, 'n_hidden': 32, 'n_graph_feat': 256, 'learning_rate': 0.001, 'fully_connected_layer_sizes': [1024], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",24.060952350176755,24.06497045338066,1.2245134050316466,1.4445818122181073,25.30628998116765,26.00668543513887,24.9683049676311,24.557668674067735,24.887441218816413,24.86666237457417,22.60432376951034,22.96757916906164,22.538401813758274,21.926256614060875
27,"{'task_type': 'regression', 'n_weave': 3, 'n_hidden': 128, 'n_graph_feat': 128, 'learning_rate': 0.01, 'fully_connected_layer_sizes': [512], 'epochs': 100, 'dropouts': 0.0, 'batch_size': 256}",8.548654292374993,8.548654641079334,2.1557920097533985,2.142551845048879,7.772899863757097,8.181073288504672,6.874337407095987,6.6607757718831095,5.918456461211113,5.911156455067266,11.15791214804807,11.39918934656038,11.019665581762695,10.591078343381252
28,"{'task_type': 'regression', 'n_weave': 3, 'n_hidden': 128, 'n_graph_feat': 256, 'learning_rate': 0.0001, 'fully_connected_layer_sizes': [2048], 'epochs': 100, 'dropouts': 0.5, 'batch_size': 256}",29.78305444062796,29.783820043532103,0.12350226567003073,0.5256901457070035,29.586692850969186,30.339289211524914,29.727634071124097,29.280092663741456,29.923027440197824,29.899778815893768,29.905260106491017,30.329237274262617,29.772657734357683,29.07070225223777
29,"{'task_type': 'regression', 'n_weave': 3, 'n_hidden': 128, 'n_graph_feat': 128, 'learning_rate': 0.01, 'fully_connected_layer_sizes': [512], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",5.668149638138508,5.6890157887481765,1.494804009560777,1.6957250192852509,8.378067620672637,8.800564286858103,4.901913154306632,4.724338014592186,6.168864941706112,6.161281912166807,4.485748442167097,4.616201707311305,4.406154031840064,4.142693022812479
